trend,id,text
BEIJO STELOISA,1587613546870968300,"Pensei que Helô ia beijar Stenio quando trancou a Creusa na cozinha.   BEIJO STELOISA #Travessia https://t.co/VFHOgm0P8T"
BEIJO STELOISA,1587613526708871200,"RT @i4antonelli: oi gente queria dizer que essa tag foi um bait criado pra ver se despertava a curiosidade do povo pra assistir a novela hj…"
BEIJO STELOISA,1587613501874491400,"Novela desgraçada me iludindo com o beijo steloisa e ainda tem a cena da Leonor e do Moretti pra eu engolir INFERNOOOOOOO #Travessia"
BEIJO STELOISA,1587613500586840000,"RT @i4antonelli: oi gente queria dizer que essa tag foi um bait criado pra ver se despertava a curiosidade do povo pra assistir a novela hj…"
BEIJO STELOISA,1587613515552067600,"RT @steIoisas: a tensão sexual desses dois não ta escrito BEIJO STELOISA #Travessia https://t.co/H22tqf5hnT"
BEIJO STELOISA,1587613468798210000,"RT @marycar__: NÃO É POSSÍVEL ELES SE COMENDO COM OS OLHOS E DO NADA UM CORTE. TORTURA PSICOLÓGICA NÃO É ENTRETENIMENTO GLORIA PEREZ DEVOLV…"
BEIJO STELOISA,1587613438473560000,"RT @dailysteloisa: BEIJO STELOISA #Travessia https://t.co/Y0Zy07rstC"
Botafogo,1587613661987733500,"@CanaldoMedeiros @Botafogo Tbm não vai ser esse ano. E pra quem esperou tanto, dá pra esperar mais um pouco."
Botafogo,1587613660259786800,"RT @CentralBotafogo: Goiás, Avai, Cuiabá e Juventude.  Botafogo não conseguiu os 3 pontos em casa contra nenhum desses times.  Resultados c…"
Botafogo,1587613676449796000,"@lance_botafogo ???????????????????????????????? maluco"
Botafogo,1587613660238823400,"Botafogo acaba com minha semana"
Botafogo,1587613645252530200,"@AndreRamon1975 @Botafogo kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk"
Botafogo,1587613659374690300,"RT @bfrmilgrau: o botafogo é meu pior amigo 🎶"
Botafogo,1587613638768181200,"RT @CanaldoMedeiros: O @Botafogo faz a pior campanha em casa em sua história no campeonato brasileiro.   O Estádio Nilton Santos virou salã…"
Botafogo,1587613620401315800,"que https://t.co/mwioK4EDA7"
Botafogo,1587613602168668200,"@cartolafc Estão roubando demais o zagueiro Victor Cuesta ...assisti o jogo do Botafogo.  E tá faltando duas DS do Tiquinho Soares."
Botafogo,1587613598838235100,"VlSlT https://t.co/IveXA7RMcO  #Bryce_Harper #McCullers #Clemson #Bohm #Botafogo #OMTOT #WorldSeries2022… https://t.co/aL8jBhkaNE"
Calleri,1587614449380327400,"Eu admito eu daria todo meu auxílio emergencial pro Calleri 👍🏻"
Calleri,1587614448050737200,"Calleri você é foda"
Calleri,1587614453901803500,"RT @spfc: E TEM GOLAÇOOOOOOOOO Digamos que TOCARAM PRO CALLERI"
Calleri,1587614443961213000,"RT @TricolorFollow: Esse gol só não é mais lindo que o próprio Calleri!  https://t.co/sj3dTs79yh"
Calleri,1587614453712953300,"RT @vinizadaxx: que golaço do calleri, apenas toquem nele que o homem é foda"
Calleri,1587614443361509400,"RT @spfcpicss: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOLLLL CALLERI https://t.co/RNucbYASUn"
Calleri,1587614443697016800,"RT @spfcpicss: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOLLLL CALLERI https://t.co/RNucbYASUn"
Calleri,1587614441113280500,"O ARGENTINO MAIS GOSTOSO DA ATUALIDADE É ELE: CALLERI"
Calleri,1587614438944919600,"ele correndo todo fofo lindinho dps d fazer o gol mds calleri eu te amo TE AMO DEMAIS https://t.co/NOAMUAKjK3"
Calleri,1587614434452770800,"Calleri eu te amo"
Ratinho,1587614457148104700,"RT @AttuchLeonardo: E não é que o Ratinho tem razão? https://t.co/FrKdm1MLGN"
Ratinho,1587614455508222000,"RT @77_frota: Olha o Ratinho deu o recado .🇧🇷 https://t.co/HJx87RX4gK"
Ratinho,1587614455273345000,"RT @NazareAmarga: Ate o Ratinho hablou https://t.co/5bmdMvw3q7"
Ratinho,1587614448709210000,"Eu aplaudindo o Ratinho... a que ponto chegamos https://t.co/KmPNylYVIw"
Ratinho,1587614445802754000,"RT @AgdaOli96919401: RATINHO DEIXA UM RECADO PARA ALGUMAS PESSOAS; https://t.co/2VWtJztMTH"
Ratinho,1587614440580649000,"Só foi Lula ganhar q ate a sensatez de uns bolsonarista já voltou, né Ratinho?"
Ratinho,1587614442258301000,"RT @lazarorosa25: Ratinho chamando os terroristas bolsonaristas de IMBECIS! https://t.co/Q4jezHOy4V"
Ratinho,1587614433966264300,"RT @forumpandlr: Ratinho esmurrando os arruaceiros estão tumultuando as estradas e fazendo bagunça nas ruas.  https://t.co/62qV0yizAg"
Ratinho,1587614432510808000,"RT @77_frota: Olha o Ratinho deu o recado .🇧🇷 https://t.co/HJx87RX4gK"
Ratinho,1587614429948043300,"RT @folha: Ratinho xinga manifestantes que bloqueiam rodovias: 'Isso é coisa de imbecil' https://t.co/lghUQ4rJno"
Nestor,1587614454866448400,"RT @JulianJaraUribe: Néstor Humberto Martínez dice que Irene Vélez debe dar un paso al costado “por dignidad”.  El mismo indigno del Cartel…"
Nestor,1587614435639795700,"Esse Pablo Maia é muito ruim, mas o Nestor…"
Nestor,1587614434184290300,"@plihalespn Tem mais visão de jogo do que o Nestor."
Nestor,1587614433874149400,"El defensor Víctor Barrios puso el 1-0 para #SoldeAmérica ante #Ameliano.  Relato: @oscargv41  Comentario:… https://t.co/LQQ0iqVrwW"
Nestor,1587614416186605600,"RT @somosaopaulinos: O NESTOR PERDEU O GOL MEU DEUS  MAS O PASSE DO FERRARESI FOI SENSACIONAL"
Nestor,1587614397521862700,"@MaCesario2022 @SaoPauloMiIGrau o q o ceni tem a ver com o gol perdido do nestor e o braço aberto do pablo maia… er… https://t.co/iJg5D2iRhP"
Nestor,1587614390794260500,"RT @duzin_01: Ferraresi já deu mais passes decisivos que o Nestor na partida e isso não é brincadeira"
Nestor,1587614427926470700,"@Xxthaay_ ferraresi maravilhoso, tem 3 amarelados, (nestor fora do próx jogo) e pênalti pro galo"
Nestor,1587614375984205800,"RT @SaoPauloMiIGrau: nestor é muito inimigo dos gols é impressionante"
Nestor,1587614357336334300,"RT @OfeFernandez_: “No pasarán a la historia aquellos que especulen sino los que más se la jueguen”   Gracias Néstor por la valentía y la g…"
Vargas,1587614434670911500,"RT @luisa0211266164: #EsNuestraAmérica @yoira_vargas @1412Yolis @31calcurian @____Bianka____ @AbgNeidaGuillen @AdrianOiralyh @NicolasMaduro…"
Vargas,1587614431231590400,"RT @SinLinea_Mx: Y sí, Vargas Llosa no le atina a una.🤭 https://t.co/X5oZripGxs"
Vargas,1587614426940805000,"RT @BobArum: Future superstar Emiliano Fernando Vargas, son of the great Fernando Vargas, makes his Top Rank debut November 12 at The Palms…"
Vargas,1587614415460991000,"Não falo nada, eu queria que Bolsonaro desse uma de Getúlio Vargas. https://t.co/o2Ape5egng"
Vargas,1587614408393441300,"@menoscanas Ya quisieras tener algo del talento de Vargas Llosa."
Vargas,1587614425653121000,"@jenarovillamil Vargas Llosa al igual que García Márquez y Carlos fuentes es lo mejor que a dado latinoamérica al m… https://t.co/wTyuFcZRX1"
Vargas,1587614402949398500,"RT @AnibalGarzon: Vargas Llosa apoyó a Macri y ganó Fernández (Argentina) A Cortés y ganó López Obrador (México) A Mesa y ganó Arce (Bolivi…"
Vargas,1587614364705628200,"RT @German_Vargas: Lo que pronostiqué el domingo en mis notas de @ELTIEMPO resultó ser un hecho, todas las líneas rojas se fueron al piso,…"
Vargas,1587614447404736500,"RT @SacdoCAM: Eduardo Vargas 🥶🐔"
Vargas,1587614362377896000,"RT @_caioczr: Queria muito saber a justificativa para sugerir quinta-feira, dia comum e de muito movimento na parte central, como dia para…"
#GoIMP,1587614352491876400,"RT @imperialesports: Jogo duro, partida round a round, no OT eles levaram essa!! CONTINUE ACREDITANDO, IMPURRAAA!!  O próximo mapa é Vertig…"
#GoIMP,1587614349912309800,"habla mesmo gaules nunca vão entender o que é ser brasileiro #GoIMP https://t.co/shVqrR3UqP"
#GoIMP,1587614306581057500,"RT @organizadaImp: VOCÊS PROVOCARAM, AGORA AGUENTA!  VAMO PRA CIMA DELES, IMPE!  #GoIMP https://t.co/Xv6fJpvAno"
#GoIMP,1587614197940199400,"RT @organizadaImp: VOCÊS PROVOCARAM, AGORA AGUENTA!  VAMO PRA CIMA DELES, IMPE!  #GoIMP https://t.co/Xv6fJpvAno"
#GoIMP,1587614194089721900,"tranquei tá #GoIMP"
#GoIMP,1587614163555258400,"Esse shiro é brabo pra porra heim! #GoIMP"
#GoIMP,1587614144815038500,"RT @imperialesports: Círculo de oração da IMP 🙏                      🕯      🕯            🕯                         🕯…"
#GoIMP,1587614353930571800,"VAMO VIRAR IMPER!!  #GoIMP https://t.co/LPZA1r82Ka"
#GoIMP,1587614138867540000,"RT @maisesportsbr: Pézinho triplo da IMPERIAL! 🤣  PODE VIR SH1RO, VEM TRANQUILO!  #GoIMP https://t.co/SLceRdV54k"
#GoIMP,1587614136053145600,"RT @organizadaImp: VOCÊS PROVOCARAM, AGORA AGUENTA!  VAMO PRA CIMA DELES, IMPE!  #GoIMP https://t.co/Xv6fJpvAno"
Botafogo,1587614446163304400,"😭😭😭 https://t.co/hJAidCqLWn"
Botafogo,1587614436822491100,"RT @eastdeflection: 🇧🇷 Serie A  🧐🇺🇸 Jacob Montes subs on early in the 2nd half for Botafogo!🔁"
Botafogo,1587614429130199000,"RT @tarciziosilva: MTST decide ajudar a desbloquear as vias...  Pessoas chocadas e falando, publicamente, q é erro tático: publicitário da…"
Botafogo,1587614424952602600,"RT @polvopaulpreviu: O Botafogo vai para a Libertadores em 2023. Guardem esse twitter!"
Botafogo,1587614404488663000,"RT @CavalinhoBFR: Por que amar o Botafogo dói tanto?"
Botafogo,1587614415070822400,"@Botafogo Tnc"
Botafogo,1587614399073853400,"@CanaldoMedeiros @Botafogo Sempre foi salão de festas, dos outros obvio"
Botafogo,1587614404555817000,"Boa noite pessoal, o Botafogo perdeu mais uma em casa, boa noite pessoal"
Botafogo,1587614390823653400,"@brauneoficial Botafogo mandou no primeiro tempo. Walter fez umas 3-4 defesas difíceis e o time cansou de perder go… https://t.co/q9E8Zm6rT2"
Botafogo,1587614395307204600,"RT @nathbfr: o Botafogo ressuscitou o Cuiabá fora de casa é a primeira vitória deles no segundo turno COISAS Q SO ACONTECEM COM A GENTE"
Landim,1587614450978267100,"RT @Diogotapuio: Angela Machado, diretora de responsabilidade social do #Flamengo , esposa do presidente do clube Rodolfo Landim e bolsonar…"
Landim,1587614455143211000,"RT @AndradeRNegro2: De todas as manifestações contra os nordestinos, nenhuma doeu tanto quanto o post da diretora do Flamengo e esposa de R…"
Landim,1587614449619304400,"@allan_1895 @geglobo Se ela não fosse mulher do landim o minimo que aconteceria era ela ta no olho da rua."
Landim,1587614445362102300,"RT @chico_psol: Fora de campo, a diretoria do Flamengo segue fazendo gol contra. Ângela Machado, esposa do presidente Rodolfo Landim, um bo…"
Landim,1587614441864138800,"RT @futebol_info: Benemérito do Flamengo pede impeachment do presidente Rodolfo Landim e afastamento da diretora Ângela Machado, sua esposa…"
Landim,1587614443311190000,"@DaniDududika @Kaua144 @SugCRF @mello_bandeira Isso é sério mesmo!? Você não entende a gravidade da declaração da d… https://t.co/vibmEzdHuD"
Landim,1587614435019034600,"@senadorhumberto @choquei @TalinSilva Além de ser feia é estúpida. Não representa o Flamengo nem sua torcida. Fora Landim."
Landim,1587614438554833000,"RT @BlogdoNoblat: Ganhamos onde produz, perdemos onde se passa férias. Bora trabalhar porque se o gado morre, o carrapato passa fome. (An…"
Landim,1587614434066849800,"RT @AndradeRNegro2: De todas as manifestações contra os nordestinos, nenhuma doeu tanto quanto o post da diretora do Flamengo e esposa de R…"
Landim,1587614431332241400,"RT @FrenteFlaMaior: Nós, sócios e sócias do Clube de Regatas do Flamengo, dirigimo-nos ao Conselho Diretor atrás de respostas em relação à…"
Ferraresi,1587614454258221000,"@OGabrielSa O tal do Ferraresi é um péssimo zagueiro mas como meia ele é ótimo."
Ferraresi,1587614448805625900,"Alguém tem que aproveitar esses lançamentos do ferraresi"
Ferraresi,1587614448285614000,"que primeiro tempo do ferraresi ein"
Ferraresi,1587614446461010000,"RT @spfcpicss: Ferraresi quebrou a zaga toda com o passe https://t.co/AKhpTIkKSA"
Ferraresi,1587614435400683500,"@DestinoTricolor Diego, Arboleda e Ferraresi na zaga, Igor e Wellington nas alas  Se isso não é tudo que o Ceni que… https://t.co/dVPFsSW9M9"
Ferraresi,1587614435169951700,"ferraresi, que 1º tempo incrivel seu pqp"
Ferraresi,1587614431952994300,"RT @spfcpicss: Ferraresi quebrou a zaga toda com o passe https://t.co/AKhpTIkKSA"
Ferraresi,1587614431080550400,"RT @plihalespn: Calleri é um CENTROAVANTAÇO! E q primeiro tempo do Ferraresi."
Ferraresi,1587614429360918500,"RT @SaoPauloFC: 1T | ⏱ 39min: Após o rebote do escanteio, Ferraresi deixou de calcanhar e Léo disputou com a defesa. A bola sobrou com Call…"
Ferraresi,1587614427926470700,"@Xxthaay_ ferraresi maravilhoso, tem 3 amarelados, (nestor fora do próx jogo) e pênalti pro galo"
Cuiabá,1587614455625662500,"@TaticaAlvinegra Problema é depois de tomar um gol, um lance que era pra ter tido um contra ataque rápido ele toca… https://t.co/ZdtdOdH5yc"
Cuiabá,1587614434779963400,"RT @DirSegueDir: Cuiabá/ Várzea Grande - MT https://t.co/wtjj74Z9nX"
Cuiabá,1587614417365123000,"Cuiabá  #PTNuncaMais https://t.co/x9dFwBRJdL"
Cuiabá,1587614408540409900,"@linck_alexandre em Cuiabá, outro centro do facho, esto achando semelhante."
Cuiabá,1587614395391164400,"RT @jedeao: Cuiabá/MT agora a noite (01/11). Motoristas saindo em carreata da Praça das Bandeiras até o Trevo do Lagarto na Várzea Grande/M…"
Cuiabá,1587614395307204600,"RT @nathbfr: o Botafogo ressuscitou o Cuiabá fora de casa é a primeira vitória deles no segundo turno COISAS Q SO ACONTECEM COM A GENTE"
Cuiabá,1587614388982366200,"RT @kaiocezar_kc: Agora o Ceará tem que secar o Coritiba. Se o Coxa vencer o Juventude amanhã, o Vozão corre o risco de cair já na próxima…"
Cuiabá,1587614390823653400,"@brauneoficial Botafogo mandou no primeiro tempo. Walter fez umas 3-4 defesas difíceis e o time cansou de perder go… https://t.co/q9E8Zm6rT2"
Cuiabá,1587614376323956700,"RT @gracinhalara: Cuiabá agora!👊🏻💚💛💪🏻  É pela dignidade e pela honra!!🇧🇷  Deus, Pátria, Família e Liberdade!🙏🏻  #IntervençãoFederalJá https…"
Cuiabá,1587614376021876700,"RT @Fabrcio775: Agora as 21:03 em Cuiabá Mato Grosso, o movimento aqui ganhou tração, o povo não irá parar, compartilhem pessoal, isso moti…"
Reinaldo,1587614446180044800,"@danilozaghi então, aí ele deixa Reinaldo e Rafinha, kkkkk Jesus"
Reinaldo,1587614445035036700,"@lucca_bopp da na mesma, Reinaldo é ruim na esquerda e na direita"
Reinaldo,1587614444812640300,"Reinaldo tá péssimo."
Reinaldo,1587614438579966000,"RT @guiazevedo31: O Reinaldo tem uma história bonita no São Paulo e merece homenagens quando o ciclo se encerrar. Mas ele nunca teve nível…"
Reinaldo,1587614385488420900,"Sabe quando você vai matar uma barata e ela fica rodando? Foi o Reinaldo!"
Reinaldo,1587614426823360500,"RT @diario_spfc: O pulinho do Reinaldo KKKKKKKKKKKKKKKKKKKK"
Reinaldo,1587614395286315000,"RT @radiobandnewsfm: Reinaldo (@reinaldoazevedo): Silvinei Vasques tem de ser processado, condenado e preso. https://t.co/VoruOQGmYu"
Reinaldo,1587614381705240600,"o igor vinícius tem que entrar, o nosso lado direito é uma avenida com reinaldo e rafinha"
Reinaldo,1587614363711676400,"RT @radiobandnewsfm: Reinaldo (@reinaldoazevedo): Crimes cometidos somam 28 anos de cadeia. https://t.co/LyBs9LX50Z"
Reinaldo,1587614426332647400,"@plihalespn Da tempo do Rogério corrigir a cagada que ele fez de Reinaldo na direita?"
