trend,id,text
#LulaPresidente1️⃣3️⃣,1586538578703794200,"Em Araçoiaba Pernambuco já temos #LulaPresidente1️⃣3️⃣ https://t.co/2cywEwgPUZ"
#LulaPresidente1️⃣3️⃣,1586538571988508700,"RT @AngelyeRheis: @GuilhermeBoulos Nós não queremos isso são Paulo.  Paz   #LulaPresidente1️⃣3️⃣  #HaddadGovernador1⃣3⃣"
#LulaPresidente1️⃣3️⃣,1586538573146243000,"RT @AnandaPedrosaa: Faz o L⭐️ #VaiDarPT #LulaPresidente1️⃣3️⃣ https://t.co/IzW2GJ8rex"
#LulaPresidente1️⃣3️⃣,1586538569694613500,"RT @marciatiburi: Enquanto os canalhas apertam gatilhos, a gente vai apertar o 13 na urna amanhã e acabar pacificamente  com as políticas d…"
#LulaPresidente1️⃣3️⃣,1586538567920148500,"se você é contra a fome, vote 13 se você é contra a violência, vote 13 se você é contra a evasão escolar, vote 13 s… https://t.co/0R3MQKwUFu"
Gabigol,1586538594638135300,"RT @effybe_: o mundo não gira, ele capota.   zoaram o Gabigol após uma &gt;classificação&lt; na Copa do Brasil.   hoje o mesmo Gabigol decide uma…"
Gabigol,1586538594004500500,"RT @santanajoaom: Gabigol é o herói, mas temos que exaltar Éverton Ribeiro.  Começou 2022 como ala com Paulo Sousa, foi dado como acabado p…"
Gabigol,1586538592331042800,"RT @santanajoaom: Gabigol é o herói, mas temos que exaltar Éverton Ribeiro.  Começou 2022 como ala com Paulo Sousa, foi dado como acabado p…"
Gabigol,1586538591810986000,"RT @animefla: Flamengo tem 8 gols em finais de Libertadores  4 do Zico, 4 do Gabigol."
Gabigol,1586538590397497300,"RT @trovadordelgol_: El gol de @gabigol para el Título de @Flamengo  Felicitaciones @Flamengo_es por La Copa!!!  Mengooo Tri Campeão🏆🏆🏆 Así…"
Gabigol,1586538585741983700,"RT @trovadordelgol_: El gol de @gabigol para el Título de @Flamengo  Felicitaciones @Flamengo_es por La Copa!!!  Mengooo Tri Campeão🏆🏆🏆 Así…"
Gabigol,1586538584923857000,"RT @gabigol: Deus Obrigado por tudo, pela sua graça e misericórdia  Pela minha família e amigos  Amém 🙌🏽❤️ https://t.co/ZdIMHEGGYI"
Gabigol,1586538583879565300,"RT @brunoformiga: Existe a Era Zico. E existe a Era Gabigol."
Gabigol,1586538579060297700,"RT @r5_trem: te amo gabigol, ídolooooooooooooooo"
Gabigol,1586538576531144700,"@EDizcano @Libertadores @Flamengo @gabigol @alex_ivan_ Es porque ahora es a un solo partido amigo quieren imitar a… https://t.co/KAEnNWOipO"
TE AMO ESPANHOLA,1586538602338685000,"RT @jairmearrependi: Pra quem não entendeu o “te amo espanhola”  https://t.co/T7uouwcguM"
TE AMO ESPANHOLA,1586538599469686800,"Já foram pesquisar por que razão Carla Zambelli, defensora da família tradicional brasileira, se irritou com o Te amo, espanhola de hoje?"
TE AMO ESPANHOLA,1586538594998665200,"RT @ThiagoResiste: O homem falou TE AMO ESPANHOLA. Há boatos de que Carla Zambelli foi PROSTITUTA na Espanha mas isso seria imperdoável p…"
TE AMO ESPANHOLA,1586538601680179200,"RT @CantiiSandra: Te amo espanhola  Micheque não tem diferença nenhuma da Carla Zambelli"
TE AMO ESPANHOLA,1586538593484701700,"RT @jairmearrependi: Pra quem não entendeu o “te amo espanhola”  https://t.co/T7uouwcguM"
TE AMO ESPANHOLA,1586538589076312000,"Esqueci te amo espanhola"
TE AMO ESPANHOLA,1586538587331461000,"RT @AnonNovidades: Carla Zambelli tem dois CPFs. Fez o segundo quando tinha 17 e precisava apresentar ser maior de idade para viajar e trab…"
TE AMO ESPANHOLA,1586538588514226200,"Te amo espanhola"
TE AMO ESPANHOLA,1586538586769350700,"RT @agleici: Te amo espanhola, agredida de Taubaté https://t.co/UXAHI4UEdk"
TE AMO ESPANHOLA,1586538585615917000,"@debocheria Te amo espanhola, te amo espanhola, se for chorar, te amooooooo"
#SinaisDoOutroLado,1586538597192061000,"RT @_Iuzura: adivinha quem chegou 😁😁 #SinaisDoOutroLado https://t.co/DJV7wIU5ju"
#SinaisDoOutroLado,1586538596428906500,"eu so tenho uma soqueira 🙁... e um canivete 😁 JRHSJDHWKDHWK GRACINHA TE AMO #SinaisDoOutroLado"
#SinaisDoOutroLado,1586538594952421400,"Tadinho do cara dos milho #SinaisDoOutroLado"
#SinaisDoOutroLado,1586538594189029400,"RT @wtfritzz_: ninguém: o gary/lírio a cada 1 segundo: #SinaisDoOutroLado https://t.co/TKaL5TaxCb"
#SinaisDoOutroLado,1586538593492865000,"RT @HoshiNoEldie: erro gravíssimo, gameboy advance foi lançado em 2001  #SinaisDoOutroLado https://t.co/sfhhds9xjb"
#SinaisDoOutroLado,1586538593400795100,"Xande: #SDOL #SinaisDoOutroLado https://t.co/OWlKlbnONN"
#SinaisDoOutroLado,1586538591567872000,"RT @femmepoirot: a teoria do cellbit ter ido com uma enxada pro interior tem se tornado cada vez mais real   #SinaisDoOutroLado https://t.c…"
#SinaisDoOutroLado,1586538592117072000,"RT @lovrscattuzzo: #SinaisDoOutroLado https://t.co/hq0kd81HJu"
#SinaisDoOutroLado,1586538590787584000,"Tá cheio de larvinha, tá cheio de larvinha, tá cheio de larvinha  Já estou prevendo que vai ter alguma cena, futura… https://t.co/l3LSkJ1PqU"
#SinaisDoOutroLado,1586538590212857900,"RT @lucasinsidemind: já amo todos, TODOS!!💗 #SinaisDoOutroLado https://t.co/gFe6om2fcv"
Pedro Henrique,1586538566968017000,"@pedrocertezas Reclama com o Pedro Henrique"
Pedro Henrique,1586538520063389700,"RT @michel_totii: Inúmeros profissionais que trabalham diariamente para o crescimento e desenvolvimento do Athletico. Milhares de torcedore…"
Pedro Henrique,1586538536295096300,"@luissfabiani Se fosse por vc o Pedro Henrique estaria no Corinthians até hoje, não fode rapaz"
Pedro Henrique,1586538487326589000,"Por mim; Scolari, Pedro Henrique, Canobio, Cuello , Rômulo, Pablo, podem pegar o boné e tchau"
Pedro Henrique,1586538477549719600,"RT @thaqueta: Se eu dissesse que tô bem estaria mentindo, mas vamos lá:  1) o Athletico é gigante 2) 2022 foi um puta ano pro CAP 3) hoje p…"
Pedro Henrique,1586538463276540000,"RT @centraldanacao: PEDRO HENRIQUE É DA BASE DO CORINTHIANS  A UNIÃO FLARINTHIANS É FODA!!!!!  BOA MEU AGENTE SECRETO"
Pedro Henrique,1586538447187107800,"RT @centraldanacao: PEDRO HENRIQUE É DA BASE DO CORINTHIANS  A UNIÃO FLARINTHIANS É FODA!!!!!  BOA MEU AGENTE SECRETO"
Pedro Henrique,1586538405189619700,"RT @rodolfo1975: Maiores artilheiros do Flamengo na história da Libertadores: [28] - Gabigol 16 - Bruno Henrique 16 - Pedro 16 - Zico 11 -…"
Pedro Henrique,1586538391197298700,"Fluminense x Volta Redonda-RJ     De Amores     Léo Moura   Luan Freitas   Dalton   Léo Pelé     Fábio Braga   Caza… https://t.co/h48qbExdN1"
Pedro Henrique,1586538215015698400,"@miiron77 @Piietroooo @Vittor22_ @NJanfren @Jeffcorreria @10Junioor Sim igual Gabi gol, Éverton Ribeiro, Pedro/Brun… https://t.co/ukus00WHGx"
#SDOL,1586538577864835000,"RT @NdSenseii: ❛꒰ Começo “ SDOL٫࿓᪶ #SDOL #SinaisDoOutroLado https://t.co/kf4TGC0om8"
#SDOL,1586538576334192600,"fui seguir 😁😜😵 a namorada do Lírio 😅😏😋😯🙈🤯😜😎😌 e apareceu 😱😨 editar perfil 😶😑 ué??? não entendi 😛🖖😘🤣  #SDOL #SinaisDoOutroLado"
#SDOL,1586538585217699800,"RT @Evy_0516: os Alheios depois de três palavrinhas com o Xande de marola #SinaisDoOutroLado #SDOL https://t.co/6IqesDyp3B"
#SDOL,1586538593400795100,"Xande: #SDOL #SinaisDoOutroLado https://t.co/OWlKlbnONN"
#SDOL,1586538573548994600,"RT @twelvecandyy: #sdol #SDOL #SinaisDoOutroLado *Alguém respira*   O guizo: https://t.co/1q7ZFCNWtM"
#SDOL,1586538570843623400,"RT @bitterknox: alguém PRECISA desenhar a cena dos chicolírio fazendo 💪💪 um pro outro pq isso pra mim virou o auge do romance #SinaisDoOutr…"
#SDOL,1586538567991435300,"RT @Ievifav: eu fã número 1 da dara 🛸 #SinaisDoOutroLado #SDOL https://t.co/aRyS3VyR8a"
#SDOL,1586538567982932000,"RT @Mano_Galvass: Xande, cade a corda?  #SinaisDoOutroLado #SDOL #OrdemParanormal https://t.co/CsJ2IfY0yD"
#SDOL,1586538566779375600,"RT @Mano_Galvass: Xande, cade a corda?  #SinaisDoOutroLado #SDOL #OrdemParanormal https://t.co/CsJ2IfY0yD"
#SDOL,1586538562211676200,"RT @izzypoex: cai na bait, o xande nao é todo fudido por baixo da mascara 😞 #SinaisDoOutroLado #SDOL https://t.co/jPOjvzVPJ8"
